Bedroom_AbvGr,BsmtFin_SF_1,BsmtFin_SF_2,BsmtFin_Type_1,BsmtFin_Type_2,Bsmt_Cond,Bsmt_Exposure,Bsmt_Qual,Bsmt_Unf_SF,Electrical,Enclosed_Porch,Exter_Cond,Exter_Qual,Fireplace_Qu,Fireplaces,First_Flr_SF,Garage_Cars,Garage_Finish,Garage_Qual,Gr_Liv_Area,Kitchen_Qual,Lot_Area,Lot_Frontage,Low_Qual_Fin_SF,Mas_Vnr_Area,Open_Porch_SF,Overall_Cond,Overall_Qual,Paved_Drive,Sale_Price,Screen_Porch,Second_Flr_SF,Three_season_porch,TotRms_AbvGrd,Total_Bsmt_SF,Utilities,Wood_Deck_SF,id,Has_Pool,Total_Bath,Has_Alley,Has_Basement,Has_Fence,Is_Remodeled,House_Age,Total_SF,close_to_park,close_to_street,close_to_railroad,Regular_Lot_Shape,Irregular_Lot_Shape,Residential_Zoning,Commercial_Zoning,Industrial_Zoning,Agricultural_Zoning,Bldg_Type_OneFam,Bldg_Type_Twnhs,Bldg_Type_TwnhsE,Bldg_Type_TwoFmCon,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,House_Style_One_and_Half_Fin,House_Style_One_and_Half_Unf,House_Style_SFoyer,House_Style_SLvl,House_Style_Two_Story,House_Style_Two_and_Half_Fin,House_Style_Two_and_Half_Unf,Land_Contour_HLS,Land_Contour_Low,Land_Contour_Lvl,Neighborhood_Blueste,Neighborhood_Briardale,Neighborhood_Brookside,Neighborhood_Clear_Creek,Neighborhood_College_Creek,Neighborhood_Crawford,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_Green_Hills,Neighborhood_Greens,Neighborhood_Iowa_DOT_and_Rail_Road,Neighborhood_Landmark,Neighborhood_Meadow_Village,Neighborhood_Mitchell,Neighborhood_North_Ames,Neighborhood_Northpark_Villa,Neighborhood_Northridge,Neighborhood_Northridge_Heights,Neighborhood_Northwest_Ames,Neighborhood_Old_Town,Neighborhood_Sawyer,Neighborhood_Sawyer_West,Neighborhood_Somerset,Neighborhood_South_and_West_of_Iowa_State_University,Neighborhood_Stone_Brook,Neighborhood_Timberland,Neighborhood_Veenker,Roof_Style_Gable,Roof_Style_Gambrel,Roof_Style_Hip,Roof_Style_Mansard,Roof_Style_Shed,Sale_Condition_AdjLand,Sale_Condition_Alloca,Sale_Condition_Family,Sale_Condition_Normal,Sale_Condition_Partial,Street_Pave
2,1,0,5,1,3,3,4,1342,5,0,2,3,4,1,1362,2,2,3,1362,3,7577,61,0,256,28,10,6,2,194700,0,0,0,6,1362,3,192,1716,0,2.0,0.0,1.0,0.0,1.0,2,4287,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
3,2,0,4,1,3,1,3,698,5,0,2,2,4,2,1251,1,2,3,1251,2,8800,80,0,425,116,6,6,2,160000,0,0,0,6,1251,3,0,2546,0,2.0,0.0,1.0,1.0,0.0,42,3318,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
2,6,600,3,2,3,1,3,0,5,0,2,2,0,0,912,1,1,3,912,2,7800,66,0,0,0,10,10,2,115000,0,0,0,5,912,3,0,2612,0,1.0,0.0,1.0,0.0,0.0,42,2430,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
3,1,0,5,1,3,1,3,124,5,0,2,2,0,0,1164,1,1,3,1164,2,10880,68,0,0,48,10,10,2,125000,0,0,0,5,1164,3,0,1416,0,2.0,0.0,1.0,0.0,0.0,58,2501,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
2,2,0,4,1,3,1,3,252,5,0,2,2,3,1,1211,2,1,3,1211,2,9240,0,0,0,0,6,10,2,144000,0,0,0,6,864,3,161,2489,0,1.0,0.0,1.0,1.0,1.0,44,2490,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
4,1,294,5,2,3,1,4,275,5,0,2,2,0,0,855,2,2,3,1456,2,2308,24,0,0,0,6,6,2,143000,0,601,0,7,855,3,0,1048,0,2.5,0.0,1.0,0.0,0.0,33,2881,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
3,7,0,1,1,3,1,4,953,5,0,2,2,3,1,953,2,2,3,1664,2,8121,0,0,0,40,10,6,2,172400,0,711,0,7,953,3,100,2437,0,2.5,0.0,1.0,0.0,0.0,6,3717,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
2,7,0,1,1,3,3,5,1258,5,0,2,3,4,1,1402,3,3,3,1402,3,3922,53,0,72,16,10,7,2,194201,0,0,0,7,1258,3,120,1743,0,2.0,0.0,1.0,0.0,1.0,1,4061,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
3,7,0,1,1,3,1,3,780,5,0,2,2,4,1,780,1,1,3,1376,2,8600,50,0,0,0,6,6,0,119500,0,596,0,7,780,3,0,2694,0,2.0,0.0,1.0,0.0,1.0,69,2943,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
3,6,290,3,2,3,1,3,412,5,164,2,2,0,0,1063,1,2,3,1063,2,9920,80,0,110,0,10,10,2,128000,0,0,0,6,1056,3,0,132,0,2.0,0.0,1.0,1.0,0.0,56,2827,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
3,3,0,6,1,3,4,3,173,5,0,3,2,0,0,1054,2,2,3,1054,3,8800,80,0,156,0,7,6,2,137500,0,0,0,6,936,3,120,125,0,2.0,0.0,1.0,1.0,0.0,47,2286,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
3,1,0,5,1,3,1,4,172,5,0,2,3,5,1,960,2,3,3,2318,3,9512,75,0,0,246,10,7,2,294323,0,1358,0,8,960,3,0,2354,0,3.5,0.0,1.0,0.0,1.0,1,3697,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
4,6,0,3,1,2,2,3,168,5,0,2,2,4,1,1260,2,1,3,2291,2,7200,60,0,0,0,6,6,2,133900,99,1031,0,9,1214,3,0,1999,0,2.5,0.0,1.0,0.0,1.0,97,3679,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
4,1,0,5,1,3,1,4,264,5,0,2,3,3,1,1223,3,3,3,2312,3,15896,0,0,210,0,10,7,2,245000,0,1089,0,8,1177,3,298,491,0,3.5,0.0,1.0,0.0,0.0,10,4052,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
3,2,0,4,1,3,2,3,852,5,0,2,2,0,0,1073,1,2,3,1073,2,9981,0,0,340,90,10,10,2,120000,0,0,0,6,1073,3,0,1384,0,1.0,0.0,1.0,1.0,0.0,41,3090,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
2,7,0,1,1,3,1,2,416,4,0,2,1,0,0,599,0,0,0,599,3,5400,90,0,0,81,10,2,0,59000,0,0,0,4,416,3,0,663,0,2.0,0.0,1.0,0.0,1.0,69,1519,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
4,3,0,6,1,3,1,4,628,5,0,2,3,4,1,1164,3,3,3,2270,3,11764,92,0,348,57,7,8,2,290000,0,1106,0,9,1152,3,132,64,0,2.5,0.0,1.0,0.0,1.0,11,4242,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
3,2,0,4,1,4,2,3,109,5,0,3,2,3,1,1325,2,1,3,1325,3,17541,0,0,0,42,7,10,2,216000,0,0,0,6,409,3,0,2075,0,2.0,0.0,1.0,0.0,1.0,59,1887,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
4,6,0,3,1,3,1,3,1439,5,0,2,2,3,1,1740,2,2,3,1740,2,11050,85,0,0,0,10,6,2,150000,192,0,0,8,1740,3,25,1188,0,1.5,0.0,1.0,1.0,0.0,40,4950,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
3,2,0,4,1,3,1,3,148,5,0,2,2,2,1,660,2,2,3,1348,2,7590,69,0,266,108,10,6,2,155000,0,688,0,6,660,3,188,2631,0,1.5,0.0,1.0,0.0,0.0,40,2454,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
2,2,0,4,1,3,1,3,229,5,0,2,2,0,0,483,1,1,3,987,2,1680,21,0,504,0,10,6,2,111000,0,504,0,5,483,3,0,403,0,2.5,0.0,1.0,0.0,0.0,36,1701,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
3,7,0,1,1,3,1,4,793,5,252,2,2,3,1,1142,2,2,3,1935,2,12384,0,0,233,113,7,7,2,197900,0,793,0,7,793,3,0,1660,0,2.5,0.0,1.0,0.0,0.0,31,3641,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
2,3,0,6,1,3,3,4,815,5,0,2,3,0,0,1208,2,2,3,1208,3,7488,64,0,0,58,10,7,2,183600,0,0,0,6,1208,3,105,2752,0,2.0,0.0,1.0,0.0,0.0,1,3397,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
3,3,0,6,1,3,1,3,204,5,0,2,2,0,0,864,2,1,3,864,2,8499,0,0,0,312,6,10,2,141000,0,0,0,5,864,3,0,557,0,2.0,0.0,1.0,0.0,0.0,48,2247,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
2,3,0,6,1,3,1,4,150,5,0,2,2,3,1,516,2,1,3,1032,2,1879,24,0,0,0,6,6,2,116500,0,516,0,5,516,3,213,1543,0,1.0,0.0,1.0,1.0,0.0,28,1914,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
3,3,0,6,1,3,4,5,180,5,0,4,3,4,1,1414,3,3,3,2798,4,16023,59,0,600,37,10,9,2,457347,0,1384,0,11,1398,3,182,2330,0,4.5,0.0,1.0,0.0,1.0,1,4598,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1
3,1,0,5,1,3,1,4,163,5,0,2,2,3,1,811,2,2,3,1552,2,11475,85,0,0,208,6,6,2,179900,0,741,0,6,713,3,209,2352,0,3.5,0.0,1.0,1.0,0.0,31,2846,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
3,1,0,5,1,3,1,4,472,5,0,2,2,0,0,1022,2,1,3,1022,2,14217,0,0,0,0,10,10,2,139500,0,0,0,6,1022,3,0,2120,0,1.5,0.0,1.0,0.0,0.0,13,2517,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
2,2,0,4,1,3,1,3,823,3,100,2,2,0,0,864,0,0,0,864,2,8248,45,0,0,0,3,3,0,67000,0,0,0,5,864,3,0,1515,0,2.0,1.0,1.0,0.0,1.0,94,2553,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
2,3,0,6,1,3,2,4,625,5,0,2,3,4,1,1358,2,2,3,1358,3,6371,44,0,128,35,10,7,2,224000,0,0,0,6,1358,3,192,46,0,3.0,0.0,1.0,0.0,1.0,1,3571,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
3,3,0,6,1,4,1,5,218,5,0,2,3,4,1,909,3,3,3,1795,3,10603,84,0,121,45,10,8,2,270000,0,886,0,8,900,3,168,525,0,3.5,0.0,1.0,0.0,0.0,3,3129,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
3,3,0,6,1,3,1,4,324,5,0,2,3,4,1,1128,2,2,3,2031,3,9473,75,0,0,211,10,8,2,237000,0,903,0,7,1128,3,0,1455,0,3.5,0.0,1.0,0.0,0.0,6,3697,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
2,1,391,5,3,3,4,4,289,5,0,2,2,3,1,1432,2,1,3,1432,3,16157,0,0,0,180,7,10,2,194000,0,0,0,5,1360,3,168,1856,0,2.5,0.0,1.0,0.0,0.0,29,3821,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1
3,3,0,6,1,4,1,4,114,5,0,3,3,0,0,936,2,2,3,1721,3,8462,70,0,105,87,10,6,2,201000,0,785,0,7,928,3,300,1811,0,3.0,0.0,1.0,0.0,0.0,13,3153,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
4,7,0,1,1,3,1,3,960,5,0,2,2,0,0,960,2,1,3,1960,2,7596,60,0,360,0,10,10,0,124500,0,1000,0,10,960,3,0,702,0,2.0,1.0,1.0,0.0,0.0,57,3887,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
3,6,0,3,1,3,1,3,510,5,0,2,2,4,2,1580,2,1,3,1580,2,10032,80,0,432,28,10,6,2,159500,160,0,0,6,1244,3,0,148,0,2.5,0.0,1.0,1.0,0.0,51,3368,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
3,1,0,5,1,3,2,4,258,5,0,2,2,3,1,1070,3,2,3,1939,3,11250,90,0,227,84,10,7,2,227000,0,869,0,8,1054,3,128,2799,0,3.0,0.0,1.0,0.0,0.0,8,3464,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
3,3,0,6,1,3,2,3,80,5,0,3,2,0,0,912,1,1,3,912,3,6768,65,0,0,0,8,6,2,142000,0,0,0,5,912,3,168,1155,0,2.5,0.0,1.0,1.0,1.0,47,2075,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
4,1,0,5,1,4,1,4,434,5,0,3,2,3,1,1542,2,3,3,2872,2,12227,0,0,424,282,7,6,2,272000,0,1330,0,11,1330,3,550,1023,0,3.5,0.0,1.0,0.0,1.0,31,5469,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
2,1,492,5,4,3,1,3,443,5,0,2,2,0,0,1055,1,1,3,1055,2,2280,24,0,0,29,7,7,2,137500,0,0,0,4,1055,3,0,2377,0,3.0,0.0,1.0,0.0,0.0,30,3075,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
2,3,0,6,1,3,2,4,461,5,0,2,3,4,1,1228,2,3,3,1228,3,4671,40,0,0,120,10,8,2,189000,0,0,0,5,1228,3,168,1009,0,3.0,0.0,1.0,0.0,1.0,20,3208,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1
4,7,0,1,1,3,1,3,1560,5,0,2,2,0,0,1560,3,1,3,1560,2,8668,63,0,0,0,10,10,2,126000,0,0,0,8,1560,3,0,1911,0,2.0,0.0,1.0,0.0,0.0,39,4687,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
2,7,0,1,1,3,1,2,672,5,0,2,2,0,0,672,1,1,3,672,2,4800,60,0,0,0,4,10,2,64000,0,0,0,4,672,3,0,1290,0,1.0,0.0,1.0,1.0,1.0,68,2023,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
3,2,0,4,1,3,3,3,550,5,0,2,2,3,1,1138,2,2,3,1138,2,15312,88,0,54,0,10,6,2,148000,140,0,0,6,1138,3,0,779,0,1.5,0.0,1.0,1.0,0.0,49,2828,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
3,3,0,6,1,3,2,4,364,5,0,2,3,0,0,1314,2,2,3,1314,3,8640,72,0,72,112,10,8,2,229456,0,0,0,6,1300,3,135,519,0,3.0,0.0,1.0,0.0,0.0,0,3228,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
4,6,240,3,2,3,2,3,449,5,0,2,2,4,1,1245,2,1,3,2009,2,6240,52,0,0,20,10,7,2,150000,0,764,0,7,989,3,0,1346,0,2.0,0.0,1.0,1.0,1.0,69,3713,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
4,6,0,3,1,3,3,3,833,4,0,2,2,4,1,1526,1,1,3,1526,2,8562,68,0,145,78,6,10,2,144500,0,0,0,7,1216,3,116,285,0,1.0,0.0,1.0,0.0,1.0,53,3775,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
4,6,0,3,1,3,1,3,504,5,84,2,2,0,0,848,2,3,3,1428,2,6451,58,0,0,0,7,7,2,139900,0,580,0,7,712,3,264,2642,0,2.0,1.0,1.0,0.0,1.0,106,2914,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
3,1,0,5,1,3,3,4,197,5,0,2,2,0,0,1075,2,1,3,1075,3,11235,0,0,0,0,6,10,2,148000,64,0,0,6,981,3,64,1377,0,2.0,0.0,1.0,1.0,0.0,45,2318,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
3,5,0,0,0,0,0,0,0,5,0,2,2,4,1,1340,1,2,3,1340,2,9060,60,0,98,0,6,10,2,120000,0,0,180,7,0,3,116,2089,0,1.0,0.0,0.0,1.0,1.0,50,1461,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
3,2,0,4,1,3,1,3,461,5,0,2,2,0,0,864,1,1,3,864,2,8125,65,0,0,0,7,10,2,118000,0,0,0,5,864,3,0,601,0,1.0,0.0,1.0,0.0,0.0,50,2191,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
2,3,0,6,1,3,4,5,408,5,0,2,3,4,2,2028,3,2,3,2028,3,11443,88,0,208,66,10,8,2,369900,0,0,0,7,1868,3,326,2902,0,3.0,0.0,1.0,0.0,1.0,1,4699,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1
3,6,0,3,1,3,1,3,325,5,231,4,2,4,1,774,2,1,3,1595,2,7200,60,0,0,0,8,6,2,155500,0,821,0,7,663,3,49,2602,0,2.0,1.0,1.0,0.0,1.0,91,2638,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
