Bedroom_AbvGr,Bldg_Type,BsmtFin_SF_1,BsmtFin_SF_2,BsmtFin_Type_1,BsmtFin_Type_2,Bsmt_Cond,Bsmt_Exposure,Bsmt_Qual,Bsmt_Unf_SF,Electrical,Enclosed_Porch,Exter_Cond,Exter_Qual,Fireplace_Qu,Fireplaces,First_Flr_SF,Foundation,Garage_Area,Garage_Cars,Garage_Finish,Garage_Qual,Gr_Liv_Area,House_Style,Kitchen_Qual,Land_Contour,Lot_Area,Lot_Frontage,Low_Qual_Fin_SF,Mas_Vnr_Area,Neighborhood,Open_Porch_SF,Overall_Cond,Overall_Qual,Paved_Drive,Pool_Area,Roof_Style,Sale_Condition,Sale_Price,Screen_Porch,Second_Flr_SF,Street,Three_season_porch,TotRms_AbvGrd,Total_Bsmt_SF,Utilities,Wood_Deck_SF,id,Has_Pool,Total_Bath,Has_garage,Has_Alley,Has_Basement,Has_Fireplace,Has_Fence,Is_Remodeled,House_Age,Total_SF,close_to_park,close_to_street,close_to_railroad,Regular_Lot_Shape,Irregular_Lot_Shape,Residential_Zoning,Commercial_Zoning,Industrial_Zoning,Agricultural_Zoning
2,OneFam,7,0,Unf,Unf,Fair,No,Typical,1020,FuseP,105,Fair,Fair,No_Fireplace,0,1020,BrkTil,0,0,No_Garage,No_Garage,1020,One_and_Half_Unf,Fair,Lvl,4761,63,0,0,Iowa_DOT_and_Rail_Road,0,Fair,Fair,Dirt_Gravel,0,Gable,Normal,64500,0,0,Pave,0,5,1020,AllPub,0,2670,0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,88,3067,0,0,0,1,0,0,1,0,0
3,OneFam,3,382,GLQ,Rec,Excellent,Mn,Good,0,SBrkr,0,Excellent,Excellent,Good,1,1671,CBlock,550,2,RFn,Typical,1671,One_Story,Excellent,Lvl,16280,103,0,0,Veenker,90,Excellent,Very_Good,Paved,0,Gable,Normal,290000,0,0,Pave,0,6,1426,AllPub,280,1184,0,4.0,1.0,0.0,1.0,1.0,1.0,1.0,32,3852,0,0,0,1,0,1,0,0,0
4,OneFam,1,0,ALQ,Unf,Typical,No,Good,319,SBrkr,0,Typical,Good,Typical,1,1313,CBlock,506,2,RFn,Typical,2559,Two_Story,Excellent,Bnk,12128,88,0,232,Sawyer_West,245,Below_Average,Above_Average,Paved,0,Gable,Abnorml,209000,168,1246,Pave,0,9,868,AllPub,0,2748,0,2.5,1.0,0.0,1.0,1.0,1.0,0.0,17,3992,0,0,0,0,1,1,0,0,0
4,OneFam,3,0,GLQ,Unf,Typical,No,Good,341,SBrkr,0,Typical,Good,Typical,1,1411,PConc,758,3,Fin,Typical,2582,Two_Story,Good,Lvl,11002,74,0,0,Northridge,60,Average,Very_Good,Paved,0,Gable,Normal,322500,0,1171,Pave,0,9,1389,AllPub,286,1766,0,3.5,1.0,0.0,1.0,1.0,0.0,1.0,9,4661,0,0,0,0,1,1,0,0,0
2,Twnhs,1,622,ALQ,LwQ,Typical,No,Good,0,SBrkr,0,Typical,Typical,Fair,1,1055,CBlock,440,2,RFn,Typical,1055,One_Story,Typical,Lvl,2280,24,0,0,Northpark_Villa,27,Average,Good,Paved,0,Gable,Normal,123000,0,0,Pave,0,4,1057,AllPub,0,412,0,2.5,1.0,0.0,1.0,1.0,0.0,0.0,34,2762,0,0,0,1,0,1,0,0,0
2,Duplex,5,0,No_Basement,No_Basement,No_Basement,No_Basement,No_Basement,0,FuseA,0,Typical,Typical,No_Fireplace,0,1040,Slab,400,2,Unf,Typical,1040,One_Story,Typical,Lvl,8544,60,0,0,North_Ames,0,Below_Average,Fair,Paved,0,Gable,Normal,92900,0,0,Pave,0,6,0,AllPub,0,677,0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,59,1045,0,0,0,1,0,1,0,0,0
3,OneFam,1,0,ALQ,Unf,Typical,No,Typical,138,SBrkr,0,Typical,Typical,No_Fireplace,0,864,CBlock,576,2,Unf,Typical,864,One_Story,Typical,Lvl,7038,60,0,0,North_Ames,0,Above_Average,Below_Average,Paved,0,Gable,Abnorml,76500,0,0,Pave,0,5,864,AllPub,210,398,0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,39,2077,0,0,0,1,0,1,0,0,0
5,OneFam,7,0,Unf,Unf,Typical,Mn,Typical,1313,SBrkr,0,Typical,Typical,Good,1,1313,BrkTil,342,2,Unf,Typical,2495,Two_Story,Typical,Lvl,10800,60,0,0,Old_Town,299,Good,Good,Paved,0,Gable,Normal,184000,0,1182,Pave,0,10,1313,AllPub,0,1323,0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,118,5427,0,0,0,1,0,1,0,0,0
3,OneFam,6,0,Rec,Unf,Typical,No,Typical,996,SBrkr,0,Typical,Typical,No_Fireplace,0,1380,CBlock,364,1,Unf,Typical,1380,One_Story,Typical,Lvl,10143,83,0,295,North_Ames,0,Good,Above_Average,Paved,0,Gable,Normal,154000,216,0,Pave,0,6,1380,AllPub,0,668,0,1.5,1.0,0.0,1.0,0.0,1.0,0.0,46,3762,0,0,0,1,0,1,0,0,0
2,Twnhs,3,0,GLQ,Unf,Typical,No,Good,410,SBrkr,0,Typical,Good,Good,1,1314,PConc,626,2,RFn,Typical,1314,One_Story,Good,Lvl,5001,34,0,166,Northridge_Heights,62,Average,Good,Paved,0,Gable,Normal,230000,0,0,Pave,0,6,1314,AllPub,172,456,0,3.0,1.0,0.0,1.0,1.0,0.0,1.0,2,3275,0,0,0,0,1,1,0,0,0
3,TwnhsE,1,495,ALQ,Rec,Typical,No,Typical,103,SBrkr,0,Typical,Typical,Fair,1,855,CBlock,440,2,Unf,Typical,1322,Two_Story,Typical,Lvl,2308,24,0,0,Northpark_Villa,0,Average,Above_Average,Paved,0,Gable,Normal,147000,0,467,Pave,0,6,855,AllPub,260,413,0,3.0,1.0,0.0,1.0,1.0,0.0,0.0,35,3036,0,0,0,1,0,1,0,0,0
2,OneFam,6,0,Rec,Unf,Typical,No,Good,551,SBrkr,156,Typical,Typical,No_Fireplace,0,928,CBlock,252,1,Unf,Typical,928,One_Story,Typical,Lvl,13300,70,0,0,North_Ames,0,Good,Average,Paved,0,Hip,Normal,132000,0,0,Pave,0,4,928,AllPub,261,1940,0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,51,2674,0,0,0,1,0,1,0,0,0
2,TwnhsE,7,0,Unf,Unf,Typical,Mn,Good,1337,SBrkr,0,Typical,Good,Typical,1,1337,PConc,511,2,Fin,Typical,1337,One_Story,Good,Lvl,4113,33,0,0,North_Ames,68,Average,Above_Average,Paved,0,Gable,Normal,155000,0,0,Pave,0,5,1337,AllPub,136,1674,0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,6,4222,0,0,0,0,1,1,0,0,0
3,OneFam,7,0,Unf,Unf,Typical,No,Typical,540,FuseA,77,Typical,Typical,No_Fireplace,0,889,BrkTil,352,1,Unf,Fair,1440,One_and_Half_Fin,Typical,Lvl,5000,63,0,0,Old_Town,0,Below_Average,Average,Paved,0,Gable,Normal,79000,0,551,Pave,0,6,540,AllPub,0,2662,0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,106,2527,0,0,0,1,0,1,0,0,0
3,OneFam,1,544,ALQ,BLQ,Good,No,Good,322,SBrkr,0,Good,Good,No_Fireplace,0,1200,PConc,521,2,RFn,Typical,1200,One_Story,Good,Lvl,11249,105,0,0,College_Creek,26,Average,Above_Average,Paved,0,Gable,Normal,177500,0,0,Pave,0,6,1200,AllPub,0,2122,0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,12,3293,0,0,0,0,1,1,0,0,0
5,OneFam,2,0,BLQ,Unf,Typical,No,Typical,366,SBrkr,0,Typical,Typical,Good,1,1497,CBlock,658,2,Unf,Typical,2294,SLvl,Typical,Lvl,13200,120,0,234,Iowa_DOT_and_Rail_Road,110,Above_Average,Above_Average,Paved,0,Gable,Normal,202500,0,797,Pave,0,9,741,AllPub,0,2033,0,3.0,1.0,0.0,1.0,1.0,0.0,0.0,44,3513,0,0,0,1,0,1,0,0,0
3,OneFam,3,0,GLQ,Unf,Typical,Av,Good,316,SBrkr,0,Typical,Good,Good,1,1629,PConc,808,3,Fin,Typical,1629,One_Story,Good,Lvl,14536,85,0,236,Timberland,252,Average,Very_Good,Paved,0,Hip,Normal,270000,0,0,Pave,0,9,1616,AllPub,0,2272,0,3.0,1.0,0.0,1.0,1.0,0.0,1.0,5,3816,0,0,0,1,0,1,0,0,0
3,OneFam,3,0,GLQ,Unf,Typical,No,Good,1339,SBrkr,0,Typical,Good,No_Fireplace,0,1372,PConc,588,2,RFn,Typical,1372,One_Story,Good,Lvl,8640,72,0,0,Somerset,113,Average,Very_Good,Paved,0,Gable,Partial,212700,0,0,Pave,0,6,1363,AllPub,192,1121,0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,1,4382,0,0,0,1,0,1,0,0,0
1,TwnhsE,3,0,GLQ,Unf,Typical,Gd,Good,186,SBrkr,0,Typical,Good,Good,1,848,PConc,420,2,Fin,Typical,848,One_Story,Good,Lvl,4438,0,0,169,College_Creek,0,Average,Above_Average,Paved,0,Gable,Normal,144500,0,0,Pave,0,4,848,AllPub,140,1485,0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,4,2025,0,0,0,1,0,1,0,0,0
2,TwnhsE,7,0,Unf,Unf,Typical,No,Good,1375,SBrkr,0,Typical,Good,Typical,1,1414,PConc,398,2,Fin,Typical,1414,One_Story,Good,Lvl,3072,0,0,18,Bloomington_Heights,20,Average,Good,Paved,0,Hip,Normal,178740,0,0,Pave,0,6,1375,AllPub,144,2424,0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,2,4335,0,0,0,1,0,1,0,0,0
2,OneFam,5,0,No_Basement,No_Basement,No_Basement,No_Basement,No_Basement,0,SBrkr,0,Typical,Typical,No_Fireplace,0,672,Slab,0,0,No_Garage,No_Garage,912,One_and_Half_Fin,Typical,Lvl,6240,52,0,0,Brookside,0,Average,Below_Average,Dirt_Gravel,0,Gable,Normal,80500,0,240,Pave,0,3,0,AllPub,0,2680,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,59,917,0,0,0,1,0,1,0,0,0
3,OneFam,1,38,ALQ,BLQ,Typical,No,Typical,437,SBrkr,0,Typical,Typical,No_Fireplace,0,1107,CBlock,308,1,RFn,Typical,1107,One_Story,Good,Lvl,8050,70,0,0,North_Ames,64,Above_Average,Average,Paved,0,Gable,Normal,127000,0,0,Pave,0,5,949,AllPub,88,1875,0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,40,2684,0,0,0,1,0,1,0,0,0
3,OneFam,2,219,BLQ,Rec,Typical,No,Typical,331,SBrkr,0,Typical,Typical,Good,2,1429,CBlock,572,2,Unf,Typical,1429,One_Story,Good,Lvl,14585,0,0,85,North_Ames,110,Above_Average,Above_Average,Paved,0,Gable,Normal,181900,0,0,Pave,0,7,1144,AllPub,216,1897,0,1.5,1.0,0.0,1.0,1.0,0.0,1.0,47,3451,0,0,0,0,1,1,0,0,0
2,OneFam,6,0,Rec,Unf,Typical,Mn,Typical,356,SBrkr,0,Typical,Typical,No_Fireplace,0,698,BrkTil,280,1,Unf,Typical,1258,One_and_Half_Fin,Typical,Lvl,9060,60,0,0,Edwards,0,Average,Above_Average,Partial_Pavement,0,Gable,Normal,105000,0,560,Pave,0,6,560,AllPub,0,798,0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,70,2180,0,0,0,1,0,1,0,0,0
3,OneFam,1,0,ALQ,Unf,Typical,No,Typical,293,SBrkr,0,Typical,Typical,No_Fireplace,0,1051,CBlock,504,2,RFn,Typical,1051,One_Story,Typical,Lvl,9600,80,0,0,North_Ames,0,Average,Average,Paved,0,Gable,Normal,142000,0,0,Pave,0,6,1051,AllPub,0,2533,0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,38,2396,0,1,0,1,0,1,0,0,0
3,OneFam,7,0,Unf,Unf,Typical,No,Typical,780,SBrkr,0,Good,Good,No_Fireplace,0,780,PConc,0,0,No_Garage,No_Garage,1560,Two_Story,Good,Lvl,12900,60,0,0,Old_Town,0,Very_Good,Above_Average,Dirt_Gravel,0,Gable,Normal,159900,168,780,Pave,0,7,780,AllPub,344,204,0,1.5,0.0,1.0,1.0,0.0,0.0,1.0,98,3471,0,0,0,1,0,1,0,0,0
4,OneFam,3,0,GLQ,Unf,Typical,No,Good,476,SBrkr,0,Good,Typical,Typical,2,1316,PConc,520,2,RFn,Typical,2288,Two_Story,Good,Lvl,13774,0,0,283,Northwest_Ames,72,Good,Good,Paved,0,Hip,Normal,230000,156,972,Pave,0,8,908,AllPub,321,590,0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,32,4068,0,0,0,0,1,1,0,0,0
3,OneFam,1,0,ALQ,Unf,Typical,Av,Good,486,SBrkr,0,Typical,Typical,Typical,1,1484,CBlock,487,2,Unf,Typical,1484,One_Story,Typical,Lvl,12243,70,0,0,Northwest_Ames,0,Above_Average,Average,Paved,0,Gable,Normal,175000,180,0,Pave,0,7,1484,AllPub,224,1658,0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,36,3679,0,0,0,0,1,1,0,0,0
3,OneFam,2,774,BLQ,Rec,Typical,Gd,Good,222,SBrkr,0,Typical,Good,No_Fireplace,0,1512,PConc,845,3,RFn,Typical,1512,One_Story,Good,Lvl,10141,76,0,264,Sawyer_West,36,Average,Very_Good,Paved,0,Gable,Normal,203000,0,0,Pave,0,6,1512,AllPub,210,538,0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,5,4268,0,0,0,0,1,1,0,0,0
2,Twnhs,7,0,Unf,Unf,Typical,No,Good,764,SBrkr,0,Typical,Good,No_Fireplace,0,764,PConc,474,2,RFn,Typical,1626,Two_Story,Good,Lvl,2448,36,0,106,Northridge_Heights,27,Average,Good,Paved,0,Gable,Normal,155000,0,862,Pave,0,6,764,AllPub,0,1078,0,2.5,1.0,0.0,1.0,0.0,0.0,1.0,5,3188,0,0,0,1,0,1,0,0,0
3,OneFam,3,186,GLQ,Rec,Typical,No,Good,656,SBrkr,0,Good,Good,Fair,2,2064,CBlock,550,2,Fin,Typical,2064,One_Story,Good,Lvl,18559,56,0,383,Northwest_Ames,0,Average,Good,Paved,0,Hip,Normal,235000,0,0,Pave,0,7,2048,AllPub,200,1021,0,3.0,1.0,0.0,1.0,1.0,0.0,0.0,30,5157,0,0,0,0,1,1,0,0,0
3,OneFam,1,0,ALQ,Unf,Typical,No,Good,99,SBrkr,0,Typical,Typical,Typical,1,691,PConc,409,2,Fin,Typical,1498,Two_Story,Typical,Lvl,13031,0,0,0,Gilbert,44,Average,Above_Average,Paved,0,Gable,Normal,187500,0,807,Pave,0,6,691,AllPub,315,2314,0,2.5,1.0,0.0,1.0,1.0,0.0,1.0,11,2648,0,0,0,0,1,1,0,0,0
3,OneFam,1,0,ALQ,Unf,Typical,No,Typical,476,SBrkr,0,Typical,Typical,No_Fireplace,0,1008,CBlock,384,1,Unf,Typical,1008,One_Story,Good,Lvl,12518,75,0,182,Mitchell,0,Good,Average,Paved,0,Gable,Normal,139500,0,0,Pave,0,6,1008,AllPub,144,970,0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,41,2637,0,0,0,0,1,1,0,0,0
6,TwoFmCon,6,0,Rec,Unf,Fair,No,Typical,851,FuseF,102,Fair,Typical,No_Fireplace,0,978,BrkTil,0,0,No_Garage,No_Garage,1864,Two_and_Half_Unf,Typical,Bnk,5852,41,0,188,Old_Town,188,Average,Good,Dirt_Gravel,0,Gable,Normal,97500,0,886,Pave,0,9,1020,AllPub,0,758,0,2.5,0.0,0.0,1.0,0.0,0.0,1.0,107,3929,0,1,0,0,1,1,0,0,0
3,OneFam,2,0,BLQ,Unf,Typical,No,Good,916,SBrkr,0,Typical,Typical,Good,1,1089,CBlock,252,1,RFn,Typical,1089,One_Story,Typical,Lvl,7440,62,0,0,Edwards,0,Above_Average,Average,Partial_Pavement,0,Gable,Normal,125000,0,0,Pave,0,5,1089,AllPub,328,794,0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,55,3424,0,0,0,1,0,1,0,0,0
3,OneFam,7,0,Unf,Unf,Typical,No,Good,1459,SBrkr,0,Typical,Good,Good,1,1459,PConc,527,2,RFn,Typical,1459,One_Story,Good,Lvl,8749,70,0,100,College_Creek,39,Average,Good,Paved,0,Gable,Normal,192000,0,0,Pave,0,6,1459,AllPub,192,2148,0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,5,4615,0,0,0,1,0,1,0,0,0
3,OneFam,1,208,ALQ,LwQ,Fair,No,Good,0,SBrkr,0,Typical,Typical,Typical,1,1651,CBlock,616,2,Fin,Typical,1651,One_Story,Typical,Lvl,12416,47,0,132,Timberland,0,Average,Above_Average,Paved,0,Gable,Normal,184000,0,0,Pave,0,7,1606,AllPub,192,1581,0,3.0,1.0,0.0,1.0,1.0,0.0,0.0,22,3658,0,0,0,0,1,1,0,0,0
2,OneFam,3,0,GLQ,Unf,Typical,Gd,Excellent,564,SBrkr,0,Typical,Excellent,Good,2,2046,PConc,878,3,Fin,Typical,2046,One_Story,Excellent,Lvl,15431,105,0,400,Northridge_Heights,65,Average,Very_Excellent,Paved,0,Hip,Normal,450000,175,0,Pave,0,7,1994,AllPub,188,1694,0,3.5,1.0,0.0,1.0,1.0,0.0,1.0,2,4860,0,0,0,1,0,1,0,0,0
2,OneFam,3,0,GLQ,Unf,Typical,No,Good,108,SBrkr,0,Typical,Typical,No_Fireplace,0,1132,PConc,451,2,Fin,Typical,1132,One_Story,Good,Lvl,7024,60,0,0,Edwards,64,Average,Below_Average,Paved,0,Gable,Normal,176000,0,0,Pave,0,5,1132,AllPub,252,1497,0,2.5,1.0,0.0,1.0,0.0,0.0,0.0,3,2691,0,0,0,1,0,1,0,0,0
2,OneFam,6,0,Rec,Unf,Typical,No,Typical,697,SBrkr,0,Typical,Typical,No_Fireplace,0,864,CBlock,572,2,Unf,Typical,864,One_Story,Typical,Lvl,8172,60,0,0,Edwards,0,Good,Average,Dirt_Gravel,0,Hip,Normal,115000,0,0,Pave,0,5,864,AllPub,0,2839,0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,51,2431,0,0,0,1,0,1,0,0,0
4,OneFam,4,0,LwQ,Unf,Typical,No,Fair,441,SBrkr,40,Typical,Typical,Good,1,901,BrkTil,216,1,Unf,Fair,1802,Two_Story,Typical,Lvl,7588,54,0,0,Crawford,0,Above_Average,Good,Paved,0,Gable,Normal,200100,0,901,Pave,0,9,793,AllPub,0,2855,0,1.5,1.0,0.0,1.0,1.0,0.0,1.0,86,3040,0,0,0,1,0,1,0,0,0
3,OneFam,2,0,BLQ,Unf,Typical,No,Typical,192,SBrkr,0,Typical,Typical,No_Fireplace,0,894,CBlock,450,2,RFn,Typical,894,One_Story,Good,Lvl,9764,57,0,0,Sawyer,0,Good,Average,Paved,0,Gable,Normal,130000,0,0,Pave,0,5,894,AllPub,0,1382,0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,41,1982,0,1,0,0,1,1,0,0,0
4,Duplex,5,0,No_Basement,No_Basement,No_Basement,No_Basement,No_Basement,0,SBrkr,0,Good,Typical,No_Fireplace,0,1286,CBlock,528,2,RFn,Typical,1654,One_and_Half_Fin,Typical,Lvl,8927,68,0,0,Sawyer,0,Above_Average,Above_Average,Paved,0,Gable,Normal,119500,0,368,Pave,0,10,0,AllPub,0,2488,0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,29,1659,0,0,1,1,0,1,0,0,0
3,OneFam,3,0,GLQ,Unf,Typical,Mn,Good,503,SBrkr,0,Typical,Good,Typical,1,1310,PConc,1069,3,Fin,Typical,2450,Two_Story,Good,Lvl,16545,0,0,731,Northridge,126,Average,Very_Good,Paved,0,Gable,Normal,340000,0,1140,Pave,0,7,1284,AllPub,0,498,0,3.5,1.0,0.0,1.0,1.0,0.0,0.0,11,4366,0,0,0,0,1,1,0,0,0
3,OneFam,2,0,BLQ,Unf,Typical,Mn,Typical,971,SBrkr,64,Typical,Typical,No_Fireplace,0,1422,PConc,352,1,Unf,Typical,1422,One_Story,Typical,Lvl,7223,54,0,0,Crawford,0,Average,Average,Paved,0,Hip,Normal,136500,0,0,Pave,0,6,1290,AllPub,0,2199,0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,81,3685,0,0,0,1,0,1,0,0,0
4,Duplex,1,0,ALQ,Unf,Typical,No,Typical,1128,SBrkr,0,Fair,Fair,No_Fireplace,0,1832,CBlock,0,0,No_Garage,No_Garage,1832,One_Story,Typical,Lvl,10773,72,0,72,Sawyer,58,Fair,Below_Average,Paved,0,Gable,Normal,136000,0,0,Pave,0,8,1832,AllPub,0,217,0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,43,4851,0,0,0,1,0,1,0,0,0
3,OneFam,1,0,ALQ,Unf,Typical,No,Fair,170,SBrkr,0,Typical,Typical,Typical,1,1096,CBlock,566,2,Unf,Typical,1466,One_and_Half_Fin,Good,Lvl,10800,60,0,0,Old_Town,21,Very_Good,Average,Paved,0,Gable,Normal,170000,0,370,Pave,0,7,796,AllPub,436,2606,0,2.5,1.0,1.0,1.0,1.0,0.0,1.0,70,2890,0,0,0,1,0,1,0,0,0
2,Twnhs,3,0,GLQ,Unf,Typical,Gd,Good,30,SBrkr,56,Typical,Typical,Poor,1,945,CBlock,253,1,RFn,Typical,945,One_Story,Typical,Low,2394,31,0,0,Meadow_Village,0,Above_Average,Average,Paved,0,Gable,Normal,119500,108,0,Pave,0,5,945,AllPub,174,328,0,2.5,1.0,0.0,1.0,1.0,0.0,0.0,37,2097,0,0,0,1,0,1,0,0,0
2,OneFam,3,0,GLQ,Unf,Typical,No,Typical,89,SBrkr,0,Typical,Typical,No_Fireplace,0,864,CBlock,280,1,Unf,Typical,864,One_Story,Typical,Lvl,7832,65,0,0,Sawyer,0,Average,Average,Paved,0,Hip,Normal,137250,0,0,Pave,0,4,864,AllPub,226,225,0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,42,2046,0,0,0,1,0,1,0,0,0
3,OneFam,7,0,Unf,Unf,Typical,No,Good,384,SBrkr,0,Typical,Typical,Typical,1,774,PConc,400,2,RFn,Typical,1430,SLvl,Typical,Lvl,9967,76,0,0,Gilbert,0,Average,Good,Paved,0,Gable,Normal,170000,0,656,Pave,0,8,384,AllPub,100,1757,0,2.5,1.0,0.0,1.0,1.0,0.0,0.0,7,2305,0,0,0,0,1,1,0,0,0
4,OneFam,4,0,LwQ,Unf,Fair,No,Typical,1380,FuseA,0,Typical,Typical,No_Fireplace,0,2136,CBlock,528,2,Unf,Typical,2136,One_Story,Typical,Lvl,10680,89,0,44,North_Ames,30,Fair,Average,Paved,0,Hip,Normal,137900,0,0,Pave,0,7,2136,AllPub,0,2562,0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,55,5686,0,0,0,1,0,1,0,0,0
4,OneFam,6,0,Rec,Unf,Typical,No,Typical,396,FuseA,80,Typical,Typical,No_Fireplace,0,768,CBlock,308,1,Unf,Typical,1536,Two_Story,Typical,Lvl,10266,60,0,0,Iowa_DOT_and_Rail_Road,216,Above_Average,Above_Average,Paved,0,Gable,Abnorml,136000,0,768,Pave,0,7,768,AllPub,0,1361,0,1.5,1.0,0.0,1.0,0.0,0.0,0.0,56,2922,0,0,0,1,0,1,0,0,0
4,OneFam,3,0,GLQ,Unf,Typical,Gd,Excellent,989,SBrkr,0,Typical,Excellent,Excellent,2,2444,PConc,832,3,Fin,Typical,4316,Two_Story,Excellent,Lvl,21535,104,0,1170,Northridge,50,Above_Average,Very_Excellent,Paved,0,Gable,Normal,755000,0,1872,Pave,0,10,2444,AllPub,382,1768,0,4.0,1.0,0.0,1.0,1.0,0.0,1.0,13,8184,0,0,0,0,1,1,0,0,0
4,OneFam,1,0,ALQ,Unf,Typical,No,Good,1420,SBrkr,0,Typical,Good,Good,1,2524,PConc,542,2,Fin,Typical,2524,One_Story,Good,Lvl,9600,80,0,0,Northwest_Ames,120,Average,Very_Good,Paved,0,Hip,Normal,278000,0,0,Pave,0,9,2524,AllPub,474,380,0,3.5,1.0,0.0,1.0,1.0,1.0,0.0,28,7063,1,0,0,1,0,1,0,0,0
5,TwoFmCon,3,0,GLQ,Unf,Typical,Mn,Typical,1153,SBrkr,148,Fair,Typical,Good,1,1392,CBlock,1008,3,RFn,Typical,2640,One_and_Half_Fin,Typical,Lvl,22136,94,0,0,Old_Town,48,Average,Average,Dirt_Gravel,0,Gable,Normal,180000,0,1248,Pave,0,10,2171,AllPub,631,2593,0,4.5,1.0,0.0,1.0,1.0,0.0,1.0,81,6646,0,1,0,1,0,1,0,0,0
2,TwnhsE,3,0,GLQ,Unf,Typical,Gd,Good,918,SBrkr,0,Typical,Good,No_Fireplace,0,1179,CBlock,480,2,RFn,Typical,1179,One_Story,Typical,Lvl,4740,38,0,0,Stone_Brook,108,Average,Very_Good,Paved,0,Gable,Normal,182000,135,0,Pave,0,5,1166,AllPub,0,1634,0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,19,3374,0,0,0,0,1,1,0,0,0
3,OneFam,1,147,ALQ,Rec,Typical,Mn,Good,588,SBrkr,0,Typical,Typical,Fair,1,1336,CBlock,502,2,RFn,Typical,1336,One_Story,Typical,Lvl,9600,80,0,128,Northwest_Ames,11,Average,Average,Paved,0,Gable,Normal,163000,0,0,Pave,0,6,1288,AllPub,312,588,0,2.5,1.0,0.0,1.0,1.0,0.0,0.0,40,3683,0,1,0,1,0,1,0,0,0
3,OneFam,7,0,Unf,Unf,Good,No,Good,796,SBrkr,0,Typical,Good,No_Fireplace,0,825,BrkTil,228,1,Unf,Fair,1609,One_and_Half_Fin,Typical,Lvl,4347,63,0,0,Old_Town,182,Very_Good,Above_Average,Dirt_Gravel,0,Gambrel,Normal,127500,0,784,Pave,0,7,796,AllPub,0,1359,0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,98,3390,0,0,0,1,0,1,0,0,0
3,OneFam,3,0,GLQ,Unf,Typical,No,Excellent,730,SBrkr,0,Typical,Good,Good,1,1734,PConc,928,3,RFn,Typical,1734,One_Story,Excellent,Lvl,12085,93,0,328,Northridge_Heights,0,Average,Very_Good,Paved,0,Hip,Partial,318000,0,0,Pave,0,7,1734,AllPub,0,1689,0,3.0,1.0,0.0,1.0,1.0,0.0,0.0,0,4201,0,0,0,1,0,1,0,0,0
2,OneFam,6,0,Rec,Unf,Typical,No,Typical,591,FuseA,0,Fair,Typical,Typical,1,1091,PConc,344,1,Fin,Typical,1091,One_Story,Typical,Lvl,7801,79,0,88,Crawford,105,Average,Above_Average,Paved,0,Hip,Normal,104000,221,0,Pave,0,5,1091,AllPub,66,1536,0,1.5,1.0,0.0,1.0,1.0,1.0,0.0,57,2950,0,1,0,0,1,1,0,0,0
4,OneFam,3,0,GLQ,Unf,Typical,No,Good,273,SBrkr,0,Good,Good,Typical,1,933,PConc,493,2,Unf,Typical,1908,Two_Story,Good,Lvl,8750,70,0,0,College_Creek,133,Average,Good,Paved,0,Gable,Normal,210000,0,975,Pave,0,8,915,AllPub,144,1468,0,3.5,1.0,0.0,1.0,1.0,0.0,1.0,14,3376,0,0,0,1,0,1,0,0,0
3,OneFam,3,0,GLQ,Unf,Typical,No,Good,96,SBrkr,0,Good,Typical,No_Fireplace,0,646,PConc,497,2,RFn,Typical,1308,Two_Story,Good,Lvl,10021,57,0,0,College_Creek,54,Above_Average,Above_Average,Paved,0,Gable,Normal,175000,0,662,Pave,0,6,635,AllPub,142,2123,0,3.5,1.0,0.0,1.0,0.0,0.0,1.0,10,2238,0,0,0,0,1,1,0,0,0
